request_id,mol_id,canonical_smiles,isomeric_smiles,program,method_family,theory_level,basis_set,solvation_model,status,recommended_next_action,notes
qreq_101386b3dfd1751b,mol_zfvfmipcvkcxpp-uhfffaoysa-n,[O-][S+](Cl)C=C(C(F)(F)F)C(F)(F)F,[O-][S+](Cl)C=C(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_29abc2bff3fdebe7ee1b priority_score=0.740333; completed quantum pilot results already ingested
qreq_ebfe5c6436d47c5b,mol_auqqhdwnrqttqm-uhfffaoysa-n,FC(=C(S)S)C(F)(F)C(F)(F)F,FC(=C(S)S)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_feaebc7003bc89c6babb priority_score=0.74; completed quantum pilot results already ingested
qreq_614a6ffce9fae694,mol_btdxyjspwxyntg-uhfffaoysa-n,C=C(Cl)C(Cl)=C(Cl)C(Cl)=C(Cl)Cl,C=C(Cl)C(Cl)=C(Cl)C(Cl)=C(Cl)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_5fbb9a72b8a4fc35f560 priority_score=0.74; completed quantum pilot results already ingested
qreq_1348b53f2fb44f22,mol_cdfkwebcohgfmw-uhfffaoysa-n,ClC(Cl)=C(Cl)C=CC(Cl)=C(Cl)Cl,ClC(Cl)=C(Cl)C=CC(Cl)=C(Cl)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_7f4dc7df36a2ff84af51 priority_score=0.74; completed quantum pilot results already ingested
qreq_cff8fd83ccdeb4ce,mol_fqyovhwdemoimi-uhfffaoysa-n,FC(F)=C(F)SSCC(F)(F)F,FC(F)=C(F)SSCC(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_85a252ad51d386284c53 priority_score=0.74; completed quantum pilot results already ingested
qreq_091a80a8e0df4787,mol_gssxhuoqrhestr-uhfffaoysa-n,C=CN=C(C(F)(F)F)C(F)(F)F,C=CN=C(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_3e2d53bd53a836bf4d16 priority_score=0.74; completed quantum pilot results already ingested
qreq_29d769fed28083f6,mol_gtxcmdjzdinsny-uhfffaoysa-n,C=C=C=C(C(F)(F)F)C(F)(F)F,C=C=C=C(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_b82d8291ed08ea29eec1 priority_score=0.74; completed quantum pilot results already ingested
qreq_22509247bed8ca50,mol_iinbaygjpaachy-owojbtedsa-n,FC=C(F)N(C(F)(F)F)C(F)(F)F,F/C=C(\F)N(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_e356ac7fc942e6554988 priority_score=0.74; completed quantum pilot results already ingested
qreq_4857376a1312fa4f,mol_iinbaygjpaachy-uphrsurjsa-n,FC=C(F)N(C(F)(F)F)C(F)(F)F,F/C=C(/F)N(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_a40af0dcdb464985228c priority_score=0.74; completed quantum pilot results already ingested
qreq_df611cb3d4fa665e,mol_jpmvruqjbivgtq-hnquoiggsa-n,FC(F)=C(F)C(F)=C(F)C(F)(F)F,FC(F)=C(F)/C(F)=C(\F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_0b3daacc00e9dcb5fd17 priority_score=0.74; completed quantum pilot results already ingested
qreq_4eb4d785caab65ec,mol_jpmvruqjbivgtq-iwqzzhsrsa-n,FC(F)=C(F)C(F)=C(F)C(F)(F)F,FC(F)=C(F)/C(F)=C(/F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_183e31c4390a477cd4a1 priority_score=0.74; completed quantum pilot results already ingested
qreq_b0f7cb148b299d6c,mol_juxkncukoywlgb-uphrsurjsa-n,FC=C(N(F)C(F)(F)F)C(F)(F)F,F/C=C(\N(F)C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_a831475d2f81dc59a581 priority_score=0.74; completed quantum pilot results already ingested
qreq_8656919a8745bd40,mol_ktbwpyqhovmndq-uhfffaoysa-n,C=NC=C(C(F)(F)F)C(F)(F)F,C=NC=C(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_7633be973d86d8ee033d priority_score=0.74; completed quantum pilot results already ingested
qreq_8e5c93ac3c1ddf2d,mol_muccjvkcpcnnll-uhfffaoysa-n,C=C=C(F)C(F)(F)C(Cl)=C(F)F,C=C=C(F)C(F)(F)C(Cl)=C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_a05f32a5e864a4e5f1d4 priority_score=0.74; completed quantum pilot results already ingested
qreq_a33df7b848e1fbdd,mol_ocyjvdjkbubgoi-uhfffaoysa-n,CN=C=C(C(F)(F)F)C(F)(F)F,CN=C=C(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_ab816c4fb71ad1e7ab47 priority_score=0.74; completed quantum pilot results already ingested
qreq_36e02f84ecf3e098,mol_pccbfuypgqxyce-owojbtedsa-n,FC(=CC(F)(F)F)N(F)C(F)(F)F,F/C(=C\C(F)(F)F)N(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_9e1dbac718c27fdbe2c8 priority_score=0.74; completed quantum pilot results already ingested
qreq_0bf87d5cf278c0c9,mol_rqbnvwxdeixggz-owojbtedsa-n,FC=C(Br)N(C(F)(F)F)C(F)(F)F,F/C=C(\Br)N(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_7b3cc7b60c45b227c6f7 priority_score=0.74; completed quantum pilot results already ingested
qreq_688018a2f56ac98e,mol_rqbnvwxdeixggz-uphrsurjsa-n,FC=C(Br)N(C(F)(F)F)C(F)(F)F,F/C=C(/Br)N(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_8eff056d40f1a57f6b6a priority_score=0.74; completed quantum pilot results already ingested
qreq_9f89e3f6c81b34d2,mol_twspdyfkwijxmx-uphrsurjsa-n,FC(NC(F)(F)F)=C(F)C(F)(F)F,F/C(NC(F)(F)F)=C(/F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_8acc9b3777cbc1274c4c priority_score=0.74; completed quantum pilot results already ingested
qreq_c30e0ac29cc0b28d,mol_tyldzrkimvcfbn-uhfffaoysa-n,FC(F)(F)SC=CSC(F)(F)F,FC(F)(F)SC=CSC(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_2a0f69d826ed6fa50b46 priority_score=0.74; completed quantum pilot results already ingested
qreq_cd8fa7d6ac38bcd4,mol_uqzjragzplghsq-uhfffaoysa-n,FC(F)(F)C(=C(S)S)C(F)(F)F,FC(F)(F)C(=C(S)S)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_e43198913a4c08d68be7 priority_score=0.74; completed quantum pilot results already ingested
qreq_87da2d0913f818ae,mol_wrumstaxgcwosg-uhfffaoysa-n,C=C(C(=N)C(F)(F)F)C(F)(F)F,C=C(C(=N)C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_ca06ac93021efd15ff7b priority_score=0.74; completed quantum pilot results already ingested
qreq_40dcdf6d20ed4b8b,mol_xzgpfqvhelzgqj-uhfffaoysa-n,CN(C(F)=C(F)F)C(F)=C(F)F,CN(C(F)=C(F)F)C(F)=C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_a112b11b874e8ef33864 priority_score=0.74; completed quantum pilot results already ingested
qreq_265f39d6ffa030eb,mol_yccbspldibaxhh-uhfffaoysa-n,FC(F)(F)C(S)=C(S)C(F)(F)F,FC(F)(F)C(S)=C(S)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_0bfdc62d1cd284c5b0f9 priority_score=0.74; completed quantum pilot results already ingested
qreq_2912138e333f819e,mol_ylausclhpbqqgm-uhfffaoysa-n,C=C=C(F)C(=C(F)F)C(F)(F)F,C=C=C(F)C(=C(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_88df48ef66d7fdeade61 priority_score=0.74; completed quantum pilot results already ingested
qreq_fec5c64421c20827,mol_ahacwoxyxygdfx-uhfffaoysa-n,FC=C(F)C(F)=C(F)C(F)(F)F,FC=C(F)C(F)=C(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_50ae76e0771e8553f112 priority_score=0.739667; completed quantum pilot results already ingested
qreq_65264222cad6fb5b,mol_bdkpqghxqqejbt-uhfffaoysa-n,OC(F)(F)C(F)=C(F)C(F)(F)F,OC(F)(F)C(F)=C(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_2b499c16c3135e869c31 priority_score=0.739667; completed quantum pilot results already ingested
qreq_1a0d4a6dd2da53c3,mol_dfvgekaecljaiu-uhfffaoysa-n,OC(F)(F)C(=C(F)F)C(F)(F)F,OC(F)(F)C(=C(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_84a9755b0dbb13b83cd0 priority_score=0.739667; completed quantum pilot results already ingested
qreq_0e08704ea7a1d72f,mol_dxbgoavbklikmd-uhfffaoysa-n,C=C(N(F)C(F)(F)F)C(F)(F)F,C=C(N(F)C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_0c421eb76320c8b6b196 priority_score=0.739667; completed quantum pilot results already ingested
qreq_0fcc53cd6dba06f2,mol_dzslzhcsixohbe-uhfffaoysa-n,FC(F)=C(F)C(F)=C(F)C(F)F,FC(F)=C(F)C(F)=C(F)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_cf46b0fe207bb4412d50 priority_score=0.739667; completed quantum pilot results already ingested
qreq_6247e3d263ab0979,mol_fekoylwidawjjo-uhfffaoysa-n,FC(F)=CC(F)=C(F)C(F)(F)F,FC(F)=CC(F)=C(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_b21d69c85272b3fdf1b6 priority_score=0.739667; completed quantum pilot results already ingested
qreq_0717362618e76f2b,mol_gwtybrlzxlpkei-uhfffaoysa-n,FC(F)=CC(F)(F)C(F)=C(F)F,FC(F)=CC(F)(F)C(F)=C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_90b8fe7e9b493402f5b8 priority_score=0.739667; completed quantum pilot results already ingested
qreq_c512948fe93f852c,mol_iifbqsvzjctzej-uhfffaoysa-n,FC=C(F)C(F)(F)C(F)=C(F)F,FC=C(F)C(F)(F)C(F)=C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_9177d19f507171937988 priority_score=0.739667; completed quantum pilot results already ingested
qreq_05995b79620404ba,mol_ixhlsshjhfpabu-uhfffaoysa-n,FC(F)(F)C(S)=C(Cl)C(F)(F)F,FC(F)(F)C(S)=C(Cl)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_e97933d29e5f4344ae5d priority_score=0.739667; completed quantum pilot results already ingested
qreq_09998691b3d96b25,mol_jjkdwxrimmmpgk-uhfffaoysa-n,NC(=C(F)C(F)(F)F)C(F)(F)F,NC(=C(F)C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_d77c411d3c215d91ed04 priority_score=0.739667; completed quantum pilot results already ingested
qreq_e4f542b322b18e84,mol_kkvzerkajcztcy-uhfffaoysa-n,FC(F)=C=CC(F)(F)C(F)(F)F,FC(F)=C=CC(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_23667c4133daf1ad1c08 priority_score=0.739667; completed quantum pilot results already ingested
qreq_9c85309373f9faf7,mol_lbchpgjincbeib-uhfffaoysa-n,FC=C=C(C(F)(F)F)C(F)(F)F,FC=C=C(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_b59df9c28ec91381d63d priority_score=0.739667; completed quantum pilot results already ingested
qreq_b6a95d2a905f8382,mol_mzncsbfigdbqsi-uhfffaoysa-n,O=C=C(C(=O)C(F)(F)F)S(=O)(=O)F,O=C=C(C(=O)C(F)(F)F)S(=O)(=O)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_f18284e2e6ceca77aa03 priority_score=0.739667; completed quantum pilot results already ingested
qreq_e01467e5a99cb660,mol_nqrvxxomfpzwrh-uhfffaoysa-n,C#CC=COS(=O)(=O)C(F)(F)F,C#CC=COS(=O)(=O)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_50b1d3637758387c4ed8 priority_score=0.739667; completed quantum pilot results already ingested
qreq_2c45c5cd63279010,mol_nwmategfvrcesy-uhfffaoysa-n,FC=C=C(F)C(F)(F)C(F)(F)F,FC=C=C(F)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_9f4b45b9fc1093278cd5 priority_score=0.739667; completed quantum pilot results already ingested
qreq_2fb47b5391a46e7e,mol_oiabwtrirwvjgr-uhfffaoysa-n,FC(=CC(F)=C(F)F)C(F)(F)F,FC(=CC(F)=C(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_7916b85a2c11c97c4812 priority_score=0.739667; completed quantum pilot results already ingested
qreq_78116268464f9b5c,mol_oodbuskuplqvhr-uhfffaoysa-n,C=C(F)N(C(F)(F)F)C(F)(F)F,C=C(F)N(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_08548b6f1f6c68e3b0ad priority_score=0.739667; completed quantum pilot results already ingested
qreq_8b06227b412646ba,mol_pdnrctcmpluaep-uhfffaoysa-n,OC(F)=C(F)C(F)(F)C(F)(F)F,OC(F)=C(F)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_a88457af41f4b2e57692 priority_score=0.739667; completed quantum pilot results already ingested
qreq_189b562dce910eb3,mol_qevszvqrlbxjoj-uhfffaoysa-n,C=C(Br)N(C(F)(F)F)C(F)(F)F,C=C(Br)N(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_a76591557eaf0e64c423 priority_score=0.739667; completed quantum pilot results already ingested
qreq_33367c48c78e10c5,mol_reakbmnpwyzbmy-uhfffaoysa-n,OC(F)=C(C(F)(F)F)C(F)(F)F,OC(F)=C(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_18d77276bdd540a14471 priority_score=0.739667; completed quantum pilot results already ingested
qreq_85184332be699a57,mol_rebstiktcrnwcf-uhfffaoysa-n,NC(F)(F)C(F)(F)C(F)=C(F)F,NC(F)(F)C(F)(F)C(F)=C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_5c360f249e709e2ed9d4 priority_score=0.739667; completed quantum pilot results already ingested
qreq_9e267dd4b9f35352,mol_ubwfbybbijzyrg-uhfffaoysa-n,C#CC(=C)OS(=O)(=O)C(F)(F)F,C#CC(=C)OS(=O)(=O)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_29e8d3807e2ceef0b552 priority_score=0.739667; completed quantum pilot results already ingested
qreq_c9d100aa51911a49,mol_ufzumebohwsjrn-uhfffaoysa-n,FC(F)(F)N(C=CCl)C(F)(F)F,FC(F)(F)N(C=CCl)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_e4ec393a38227c13cd75 priority_score=0.739667; completed quantum pilot results already ingested
qreq_35b22a97a954643a,mol_uiapkclbvdbgmq-uhfffaoysa-n,FC(F)=C(F)C(F)(F)C(F)(F)S,FC(F)=C(F)C(F)(F)C(F)(F)S,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_dc5215e9e6448fd3ad13 priority_score=0.739667; completed quantum pilot results already ingested
qreq_c38db1d1c2a1810a,mol_wqxkahruqrclbg-uhfffaoysa-n,C=C(C(F)(F)F)C(F)(F)N(F)F,C=C(C(F)(F)F)C(F)(F)N(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_2a55ff4c56fb9e7c14d4 priority_score=0.739667; completed quantum pilot results already ingested
qreq_3fca02f73bdefe4d,mol_wtnnpzhbhfybpn-uhfffaoysa-n,C=C(F)C(F)(F)N(F)C(F)(F)F,C=C(F)C(F)(F)N(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_42fe9e3e8bc6401fffdb priority_score=0.739667; completed quantum pilot results already ingested
qreq_df92e02edbc1fe27,mol_xgfliyxebrrxjs-uhfffaoysa-n,FC=C=C(C(F)(F)Cl)C(F)(F)Cl,FC=C=C(C(F)(F)Cl)C(F)(F)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_977be688b28a78e889dd priority_score=0.739667; completed quantum pilot results already ingested
qreq_e6f5aae20b197123,mol_xlbrgjidbapjtl-uhfffaoysa-n,FC(=C=CC(F)(F)F)C(F)(F)F,FC(=C=CC(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_e48692462474d95badf9 priority_score=0.739667; completed quantum pilot results already ingested
qreq_848f721d66a133e2,mol_xtlzsbfolqkusa-uhfffaoysa-n,OC(F)(F)C(F)(F)C(F)=C(F)F,OC(F)(F)C(F)(F)C(F)=C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_5bfa6758f7b634c639ba priority_score=0.739667; completed quantum pilot results already ingested
