queue_entry_id,mol_id,campaign_id,model_version,acquisition_strategy,priority_score,uncertainty_score,novelty_score,feasibility_score,hard_constraint_status,recommended_next_action,payload_json,status,created_at,updated_at,expires_at,notes
alq_ae5dcd314fb868285e93,mol_dlpzaolcbwzpnh-owojbtedsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_45075686""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_a443c62a3d0ee2774181,mol_dlpzaolcbwzpnh-uphrsurjsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_45933754""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_4a6bf37df25edc9f2bad,mol_dtowllgolxpcpv-owojbtedsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_19778821""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_a571856e7b582db5bec4,mol_fbpcgfwehoydjo-owojbtedsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_88466669""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_73184e8dba197ff17caa,mol_flwohkatsiaakc-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_18915994""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_be3ac3fae26b8177a8cd,mol_frczryzujvsgkj-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.5,0.837778,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8377777777777777, ""novelty"": 0.5, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_53814115""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_4af8705dbb6158911b5f,mol_fufzmfhoxlgfge-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_139684739""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_c33f8aa962fdae6ee4dc,mol_fvunoiihwhlced-owojbtedsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_137461939""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_7216d21668cf34467bd9,mol_fvunoiihwhlced-uphrsurjsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_137441779""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_71641ab9629c99df70e6,mol_fxojeufazcbenz-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.5,0.837778,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8377777777777777, ""novelty"": 0.5, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_173360777""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_6f342140bf88d03f5b87,mol_fxyrkkpjnncjmv-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.5,0.837778,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8377777777777777, ""novelty"": 0.5, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_173449900""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_c62e4a43d39736137d87,mol_fyphwaxdgwdvpv-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_158181087""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_bf0a9a9e86a81fa4bbd1,mol_gcbyupzuvqhstk-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.5,0.837778,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8377777777777777, ""novelty"": 0.5, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_15655247""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_f72a5ea2974e977ea5e0,mol_giwmrrikhpvtdy-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.5,0.837778,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8377777777777777, ""novelty"": 0.5, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_58122678""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_43902e2127befe5e6a06,mol_gobmbpjhblbzgk-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_21894199""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_a87723529dac48599b59,mol_gqkyfqlempsvrc-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.5,0.837778,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8377777777777777, ""novelty"": 0.5, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_13609032""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_9e3e5ceb2f0e06b6d557,mol_gteyveoiugiqsc-owojbtedsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_177615351""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_242eab1ad8d66cbf0aad,mol_hfdxdgwbrmvfnt-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.5,0.837778,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8377777777777777, ""novelty"": 0.5, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_19748035""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_51c2013e16ff64b92c36,mol_hizvrcwppgodsg-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.5,0.837778,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8377777777777777, ""novelty"": 0.5, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_154135466""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_83337a06e3566abb7c8c,mol_hoooquvuznfygz-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_87754663""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_035307c6a568d14c1db4,mol_hrawovurqwpxmx-owojbtedsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_18915998""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
